BioID;FirstName;LastName;BirthDate;BirthCity;BirthCountry
duckwke01;Kevin;Duckworth;4/1/1964;Harvey;USA
dudlech01;Charles;Dudley;3/5/1950;Harrisburg;USA
duerote01;Terry;Duerod;7/29/1956;Royal Oak;USA
duhonch01;Chris;Duhon;8/31/1982;Mamou;USA
dukeswa01;Walter;Dukes;6/23/1930;Youngstown;USA
dumarjo01;Joe;Dumars;5/24/1963;Shreveport;USA
dumasri02;Richard;Dumas;5/19/1969;Tulsa;USA
dumasto01;Tony;Dumas;8/25/1972;Chicago;USA
duprero01;Ronald;Dupree;1/26/1981;Biloxi;USA
durenjo01;John;Duren;10/30/1958;Washington;USA
durhaja01;Jarrett;Durham;8/22/1949;;
durrade01;Devin;Durrant;10/20/1960;Provo;USA
duvalde01;Dennis;DuVal;3/31/1952;Westbury;USA
dykemcr01;Craig;Dykema;6/11/1959;Lakewood;USA
dysonje01;Jerome;Dyson;5/1/1987;Rockville;USA
eacklle01;Ledell;Eackles;11/24/1966;Baton Rouge;USA
earlac01;Acie;Earl;6/23/1970;Peoria;USA
eatonma01;Mark;Eaton;1/24/1957;Westminster;USA
eavesje01;Jerry;Eaves;2/8/1959;Louisville;USA
ebankde01;Devin;Ebanks;10/28/1989;Long Island City;USA
ebind01;Ndudi;Ebi;6/18/1984;London;ENG
ebronro01;Roy;Ebron;8/31/1951;Norfolk;USA
eddiepa01;Patrick;Eddie;12/27/1967;Milwaukee;USA
edmonbo01;Bobby;Edmonds;3/8/1941;Indianapolis;USA
edmonke01;Keith;Edmonson;9/28/1960;Gulfport;USA
edneyty01;Tyus;Edney;2/14/1973;Gardena;USA
edwarco01;Corsley;Edwards;3/5/1979;Baltimore;USA
edwarfr01;Franklin;Edwards;2/2/1959;New York;USA
edwarja01;James;Edwards;11/22/1955;Seattle;USA
edwarja02;Jay;Edwards;1/3/1969;Muncie;USA
edwarjo01;John;Edwards;7/31/1981;Hudson;USA
edwarke01;Kevin;Edwards;10/30/1965;Cleveland Heights;USA
egglelo01;Lonnie;Eggleston;6/8/1918;;
eisleho01;Howard;Eisley;12/4/1972;Detroit;USA
ekeziob01;Obinna;Ekezie;8/22/1975;Port Harcourt;NGR
elamikh01;Khalid;El-Amin;4/25/1979;Minneapolis;USA
eliema01;Mario;Elie;11/26/1963;New York;USA
elliose01;Sean;Elliott;2/2/1968;Tucson;USA
ellisda01;Dale;Ellis;8/6/1960;Marietta;USA
ellisha01;Harold;Ellis;10/7/1970;Atlanta;USA
ellisla01;LaPhonso;Ellis;5/5/1970;East St. Louis;USA
ellisle01;Leroy;Ellis;3/10/1940;Far Rockaway;USA
ellisle02;LeRon;Ellis;4/28/1969;Los Angeles;USA
ellismo01;Monta;Ellis;10/26/1985;Jackson;USA
ellispe01;Pervis;Ellison;4/3/1967;Savannah;USA
elsonfr01;Francisco;Elson;2/28/1976;Rotterdam;HOL
elstoda01;Darrell;Elston;8/15/1952;Tipton;USA
elyme01;Melvin;Ely;5/2/1978;Harvey;USA
embrywa01;Wayne;Embry;3/26/1937;Springfield;USA
emmetan01;Andre;Emmett;8/27/1982;Dallas;USA
endrene01;Ned;Endress;3/2/1918;Akron;USA
englewa01;Wayne;Englestad;12/6/1963;Rosemead;USA
englicl01;Claude;English;12/26/1946;Columbus;USA
englisc01;Scott;English;10/20/1950;Evanston;USA
engluge01;Gene;Englund;10/21/1917;Kenosha;USA
erdense01;Semih;Erden;7/28/1986;Gaziosmanpasa, Istanbul;TUR
erickke01;Keith;Erickson;4/19/1944;San Francisco;USA
ervinju01;Julius;Erving;2/22/1950;Roosevelt;USA
eschmev01;Evan;Eschmeyer;5/30/1975;New Knoxville;USA
evansbr01;Brian;Evans;9/13/1973;Rockford;USA
evansea01;Earl;Evans;11/11/1955;Port Arthur;USA
evansje01;Jeremy;Evans;10/24/1987;Crossett;USA
evansma01;Maurice;Evans;11/8/1978;Wichita;USA
ewingda01;Daniel;Ewing;3/26/1983;Milton;USA
ewingpa01;Patrick;Ewing;8/5/1962;Kingston;JAM
ewingpa02;Patrick;Ewing;5/20/1984;Boston;USA
faircjo01;John;Fairchild;4/28/1943;Encinitas;USA
farmajo01;Jordan;Farmar;11/30/1986;Van Nuys;USA
farmede01;Desmon;Farmer;10/7/1981;Flint;USA
favorde01;Derrick;Favors;7/15/1991;Atlanta;USA
feickja01;Jamie;Feick;7/3/1974;Lexington;USA
feitlda01;Dave;Feitl;6/8/1962;Butler;USA
felixno01;Noel;Felix;10/4/1981;Los Angeles;USA
feltora01;Raymond;Felton;6/26/1984;Marion;USA
fergude01;Desmond;Ferguson;7/22/1977;Detroit;USA
fernser01;Eric;Fernsten;11/1/1953;Oakland;USA
ferredu01;Duane;Ferrell;2/28/1965;Baltimore;USA
ferrero01;Rolando;Ferreira;5/24/1964;Curitiba;BRA
fieldla01;Landry;Fields;6/27/1988;Long Beach;USA
finchla01;Larry;Finch;2/16/1951;Memphis;USA
finlemi01;Michael;Finley;3/6/1973;Melrose Park;USA
fishede01;Derek;Fisher;8/9/1974;Little Rock;USA
fitchge01;Gerald;Fitch;8/12/1982;Columbus;USA
flemive01;Vern;Fleming;2/4/1962;New York;USA
florelu01;Luis;Flores;4/11/1981;San Pedro de Macoris;DOM
flowebr01;Bruce;Flowers;6/13/1957;Rochester;USA
foglela01;Larry;Fogle;3/19/1953;Brooklyn;USA
fontais01;Isaac;Fontaine;4/16/1975;Sacramento;USA
fontale01;Levi;Fontaine;11/1/1948;;
forbega01;Gary;Forbes;2/25/1985;Colon;PAN
fordal01;Alphonso;Ford;10/31/1971;Greenwood;USA
fordal02;Alton;Ford;5/29/1981;Houston;USA
fordph01;Phil;Ford;2/9/1956;Rocky Mount;USA
fordsh02;Sharrod;Ford;1/9/1982;Washington;USA
forreba01;Bayard;Forrest;7/8/1954;San Jose;USA
fortsco01;Courtney;Fortson;5/23/1988;Montgomery;USA
fostefr01;Fred;Foster;3/18/1946;Springfield;USA
fotsian01;Antonis;Fotsis;4/1/1981;Athens;GRE
fowleje01;Jerry;Fowler;6/20/1927;(ht) Boonville;USA
fowlktr01;Tremaine;Fowlkes;4/11/1976;Los Angeles;USA
foxha01;Harold;Fox;8/29/1949;;
foylead01;Adonal;Foyle;3/9/1975;Canouan;VIN
frahmri01;Richie;Frahm;8/14/1977;Battle Ground;USA
francst01;Steve;Francis;2/21/1978;Silver Spring;USA
frankte01;Tellis;Frank;4/26/1965;Gary;USA
fredean01;Anthony;Frederick;12/7/1964;Los Angeles;USA
freemga01;Gary;Freeman;7/25/1948;Plainsville;USA
freewo01;World;Free;12/9/1953;Atlanta;USA
freyfr01;Frido;Frey;10/26/1921;;GER
fryech01;Channing;Frye;5/17/1983;White Plains;USA
fryerbe01;Bernie;Fryer;12/25/1949;Bellingham;USA
fucarfr01;Frank;Fucarino;7/24/1920;;
fulleca01;Carl;Fuller;1/10/1946;St. Augustine;USA
fullehi01;Hiram;Fuller;5/15/1981;East St. Louis;USA
fulleto02;Todd;Fuller;7/25/1974;Fayetteville;USA
fundela01;Lawrence;Funderburke;12/15/1970;Columbus;USA
furlote01;Terry;Furlow;10/18/1954;Flint;USA
gaide01;Deng;Gai;3/22/1982;Wow;SUD
gaineco01;Corey;Gaines;6/1/1965;Los Angeles;USA
gaineda01;David;Gaines;2/27/1942;;
gallach01;Chad;Gallagher;5/30/1969;Rockford;USA
gallaha01;Harry;Gallatin;4/26/1927;Roxana;USA
gallida01;Danilo;Gallinari;8/8/1988;Sant'Angelo Lodigiano;ITA
gamblke01;Kevin;Gamble;11/13/1965;Springfield;USA
garceru01;Ruben;Garces;10/17/1973;Colon;PAN
garcial01;Alex;Garcia;3/4/1980;Orlandia;BRA
garcifr01;Francisco;Garcia;12/31/1981;Santo Domingo;DOM
gardnea01;Earl;Gardner;9/18/1923;;
garfija01;Jack;Garfinkel;6/13/1918;;
garlaga01;Gary;Garland;10/12/1957;East Orange;USA
garlawi01;Winston;Garland;12/19/1964;Gary;USA
garneke01;Kevin;Garnett;5/19/1976;Mauldin;USA
garnema01;Marlon;Garnett;7/3/1975;Los Angeles;USA
garreca01;Calvin;Garrett;7/11/1956;Parsons;USA
garrede01;Dean;Garrett;11/27/1966;Los Angeles;USA
garrero01;Rowland;Garrett;7/16/1950;Canton;USA
garrijo01;John;Garris;6/6/1959;Bridgeport;USA
garriki01;Kiwane;Garris;9/24/1974;Chicago;USA
gatlich01;Chris;Gatling;9/3/1967;Elizabeth;USA
gayru01;Rudy;Gay;8/17/1986;Baltimore;USA
gazean01;Andrew;Gaze;7/24/1965;Melbourne;AUS
gelabmi01;Mickael;Gelabale;5/22/1983;Pointe Noire;FRA
georgde01;Devean;George;8/29/1977;Minneapolis;USA
georgpa01;Paul;George;5/2/1990;Palmdale;USA
georgta01;Tate;George;5/29/1968;Newark;USA
gervide01;Derrick;Gervin;3/28/1963;Detroit;USA
gervige01;George;Gervin;4/27/1952;Detroit;USA
gianejo01;John;Gianelli;6/10/1950;Stockton;USA
gibbsdi01;Dick;Gibbs;12/20/1948;Ames;USA
gibsoda01;Daniel;Gibson;2/27/1986;Houston;USA
gibsode01;Dee;Gibson;8/25/1923;;
gilled01;Eddie;Gill;8/16/1978;Aurora;USA
gilleja01;Jack;Gillespie;10/1/1947;;
gillke01;Kendall;Gill;5/25/1968;Chicago;USA
gilmoar01;Artis;Gilmore;9/21/1948;Chipley;USA
gilmowa01;Walt;Gilmore;2/27/1947;Millen;USA
giricgo01;Gordan;Giricek;6/20/1977;Zagreb;CRO
givenja01;Jack;Givens;9/21/1956;Lexington;USA
gladnmi01;Mickell;Gladness;7/26/1986;Birmingham;USA
glamage01;George;Glamack;6/7/1919;Johnstown;USA
glassge01;Gerald;Glass;11/12/1967;Greenwood;USA
glennmi01;Mike;Glenn;9/10/1955;Rome;USA
gloucge01;Georgi;Glouchkov;1/10/1960;Triavna;BUL
glovecl01;Clarence;Glover;11/1/1947;Horse Caves;USA
glynian01;Andreas;Glyniadakis;8/21/1981;Hania;GRE
goldwan01;Anthony;Goldwire;9/6/1971;West Palm Beach;USA
gomesry01;Ryan;Gomes;9/1/1982;Waterbury;USA
gondrgl01;Glen;Gondrezick;8/30/1955;Boulder;USA
gondrgr01;Grant;Gondrezick;1/19/1963;Boulder;USA
goodrga01;Gail;Goodrich;4/23/1943;Los Angeles;USA
gordola01;Lancaster;Gordon;6/24/1962;Jackson;USA
gordopa01;Paul;Gordon;4/8/1927;Baltimore;USA
gottlle01;Leo;Gottlieb;11/28/1920;New York;USA
goudean01;Andrew;Goudelock;12/7/1988;Stone Mountain;USA
govange01;Gerald;Govan;1/2/1942;Jersey City;USA
govedba01;Bato;Govedarica;4/17/1928;;
graceri01;Ricky;Grace;8/20/1967;Dallas;USA
grahajo01;Joey;Graham;6/11/1982;Wilmington;USA
grahaor01;Orlando;Graham;5/5/1965;Montgomery;USA
grahapa01;Paul;Graham;11/28/1967;Philadelphia;USA
grahast01;Stephen;Graham;6/11/1982;Wilmington;USA
grandro01;Ron;Grandison;7/9/1964;Los Angeles;USA
grangda01;Danny;Granger;4/20/1983;New Orleans;USA
grangst01;Stewart;Granger;10/27/1961;Montreal;CAN
grantbr01;Brian;Grant;3/5/1972;Columbus;USA
grantga01;Gary;Grant;4/21/1965;Canton;USA
grantha01;Harvey;Grant;7/4/1965;Augusta;USA
grantho01;Horace;Grant;7/4/1965;Augusta;USA
grantpa01;Paul;Grant;1/6/1974;Pittsburgh;USA
granttr01;Travis;Grant;1/1/1950;Clayton;USA
grayev01;Evric;Gray;12/13/1969;Bloomington;USA
grayga01;Gary;Gray;2/23/1945;;
grayle01;Leonard;Gray;12/19/1951;Kansas City;USA
grayst01;Stuart;Gray;5/27/1963;Panama Canal Zone;PCZ
graysy01;Sylvester;Gray;7/8/1967;Millington;USA
graywy01;Wyndol;Gray;3/20/1922;;
greenac01;A.C.;Green;10/4/1963;Portland;USA
greenda01;David;Greenwood;5/27/1957;Lynwood;USA
greende01;Devin;Green;10/25/1982;Columbus;USA
greenge01;Gerald;Green;1/26/1986;Houston;USA
greenla01;Lamar;Green;3/22/1947;Birmingham;USA
greenli01;Litterial;Green;3/7/1970;Pascagoula;USA
greenlu01;Luther;Green;11/13/1946;New York;USA
greenor01;Orien;Greene;2/4/1982;Gainesville;USA
greenri01;Rickey;Green;8/18/1954;Chicago;USA
greense01;Sean;Green;2/2/1970;Santa Monica;USA
greensi02;Sidney;Green;1/4/1961;Brooklyn;USA
greento01;Tommie;Green;4/8/1956;Baton Rouge;USA
greenwi01;Willie;Green;7/28/1981;Detroit;USA
greerly01;Lynn;Greer;10/23/1979;Philadelphia;USA
gregocl01;Claude;Gregory;12/26/1958;Washington;USA
gregoga01;Gary;Gregor;8/13/1945;Charleston;USA
greigjo01;John;Greig;4/28/1961;Sacramento;USA
greveke01;Kevin;Grevey;5/12/1953;Hamilton;USA
greyde01;Dennis;Grey;8/26/1947;San Diego;USA
griffad01;Adrian;Griffin;7/4/1974;Wichita;USA
griffda01;Darrell;Griffith;6/16/1958;Louisville;USA
griffed01;Eddie;Griffin;5/30/1982;Philadelphia;USA
griffgr01;Greg;Griffin;9/6/1952;Cleveland;USA
griffpa01;Paul;Griffin;1/20/1954;Shelby;USA
groteje01;Jerry;Grote;12/28/1940;;
grozaal01;Alex;Groza;10/7/1926;Martins Ferry;USA
grundan01;Anthony;Grundy;4/15/1979;Louisville;USA
guibean01;Andres;Guibert;10/28/1968;Havana;CUB
guidija01;Jay;Guidinger;8/18/1969;Milwaukee;USA
gunthco01;Coulby;Gunther;2/5/1923;New York;USA
haffnsc01;Scott;Haffner;2/2/1966;Terre Haute;USA
hagangl01;Glenn;Hagan;6/25/1955;Sanford;USA
hahnro01;Robert;Hahn;8/25/1925;(ht) Ann Arbor;USA
hairsli01;Lindsay;Hairston;12/8/1951;Detroit;USA
haislma01;Marcus;Haislip;12/22/1980;Lewisburg;USA
haleha01;Hal;Hale;9/21/1945;;
haleyja01;Jack;Haley;1/27/1964;Long Beach;USA
halimsh01;Shaler;Halimon;3/30/1945;Tampa;USA
hamda01;Darvin;Ham;7/23/1973;Saginaw;USA
hamilda01;Dale;Hamilton;8/16/1919;;
hamilde01;Dennis;Hamilton;5/8/1944;Huntington Beach;USA
hamiljo02;Jordan;Hamilton;10/6/1990;Los Angeles;USA
hamilra01;Ralph;Hamilton;6/10/1921;;
hamilri01;Richard;Hamilton;2/14/1978;Coatesville;USA
hamilro01;Roy;Hamilton;7/20/1957;Los Angeles;USA
hamilth01;Thomas;Hamilton;4/3/1975;Chicago;USA
hamilze01;Zendon;Hamilton;4/29/1975;Queens;USA
hammige01;Geert;Hammink;4/12/1969;Didam;HOL
hammoju01;Julian;Hammond;5/27/1943;Chicago;USA
hammoto01;Tom;Hammonds;3/27/1967;Fort Walton;USA
hancoda01;Darrin;Hancock;11/3/1971;Birmingham;USA
hankice01;Cecil;Hankins;1/6/1922;;
hankiph01;Phil;Hankinson;7/26/1951;Augusta;USA
hansegl01;Glenn;Hansen;4/21/1952;Devils Lake;USA
hansetr01;Travis;Hansen;4/15/1978;Provo;USA
hansro01;Rollen;Hans;4/13/1931;Pasadena;USA
hardaan01;Anfernee;Hardaway;7/18/1971;Memphis;USA
hardyal01;Alan;Hardy;5/25/1957;Detroit;USA
hardyja01;James;Hardy;12/1/1956;Knoxville;USA
hargeir01;Ira;Harge;3/14/1941;Anguila;USA
hargijo01;John;Hargis;8/20/1920;Nacogdoches;USA
harmoje01;Jerome;Harmon;2/6/1969;Gary;USA
harpede01;Derek;Harper;10/13/1961;Elberton;USA
harpeju01;Justin;Harper;8/30/1989;Richmond;USA
harriad01;Adam;Harrington;7/5/1980;Bernardston;USA
harrida01;David;Harrison;8/15/1982;Nashville;USA
harride01;Devin;Harris;2/27/1983;Milwaukee;USA
harrilu01;Lucious;Harris;12/18/1970;Los Angeles;USA
harriot01;Othella;Harrington;1/31/1974;Jackson;USA
harrite01;Terrel;Harris;8/10/1987;Dallas;USA
harrito01;Tony;Harris;5/13/1967;Monroe;USA
harrito02;Tobias;Harris;7/15/1992;Islip;USA
hartja01;Jason;Hart;4/29/1978;Los Angeles;USA
harvean01;Antonio;Harvey;7/6/1970;Pascagoula;USA
harvedo01;Donnell;Harvey;8/26/1980;Shellman;USA
haskicl01;Clem;Haskins;7/11/1943;Campbellsville;USA
haskisc01;Scott;Haskin;9/19/1970;Riverside;USA
hasleud01;Udonis;Haslem;6/9/1980;Miami;USA
hassetr01;Trenton;Hassell;3/4/1979;Clarksville;USA
hastisc01;Scott;Hastings;6/3/1960;Independence;USA
hastoki01;Kirk;Haston;3/10/1979;Loblesville;USA
havlijo01;John;Havlicek;4/8/1940;Martins Ferry;USA
hawkihe01;Hersey;Hawkins;9/29/1966;Chicago;USA
hawkiju01;Juaquin;Hawkins;7/2/1973;Gardena;USA
hawkiro01;Robert;Hawkins;6/30/1954;Detroit;USA
hawthna01;Nate;Hawthorne;1/15/1950;Mt. Vernon;USA
hayesel01;Elvin;Hayes;11/17/1945;Rayville;USA
hayesja01;Jarvis;Hayes;8/9/1981;Atlanta;USA
hayesji01;Jim;Hayes;2/18/1948;Rockville Centre;USA
haywago01;Gordon;Hayward;3/23/1990;Indianapolis;USA
haywala01;Lazar;Hayward;11/26/1986;Buffalo;USA
haywobr01;Brendan;Haywood;11/11/1979;New York;USA
haywosp01;Spencer;Haywood;4/22/1949;Silver City;USA
headlu01;Luther;Head;11/26/1982;Chicago;USA
healsh01;Shane;Heal;9/6/1971;Melbourne;AUS
heanebr01;Brian;Heaney;9/3/1946;Rockaway Beach;USA
heardga01;Garfield;Heard;5/3/1948;Hogansville;USA
heggsal01;Alvin;Heggs;12/12/1967;Jacksonville;USA
hendeal01;Alan;Henderson;12/2/1972;Indianapolis;USA
hendece01;Cedric;Henderson;10/3/1965;Marietta;USA
hendece02;Cedric;Henderson;3/11/1975;Memphis;USA
hendeje01;Jerome;Henderson;10/5/1959;Los Angeles;USA
hendeke01;Kevin;Henderson;3/22/1964;Baltimore;USA
hendrma01;Mark;Hendrickson;6/23/1974;Mount Vernon;USA
henryca01;Carl;Henry;8/16/1960;Hollis;USA
henryco01;Conner;Henry;7/21/1963;Claremont;USA
henryxa01;Xavier;Henry;3/15/1991;Ghent;BEL
herreca01;Carl;Herrera;12/14/1966;Trinidad;TRI
herrech01;Chris;Herren;9/27/1975;Fall River;USA
herroke01;Keith;Herron;6/14/1956;Memphis;USA
hesteda01;Dan;Hester;11/8/1948;;
hetzefr01;Fred;Hetzel;7/21/1942;Washington;USA
higgise01;Sean;Higgins;12/30/1968;Los Angeles;USA
highjo01;Johnny;High;4/25/1957;Birmingham;USA
hightwa01;Wayne;Hightower;1/14/1940;Philadelphia;USA
hillar01;Armond;Hill;3/31/1953;Brooklyn;USA
hillcl01;Cleo;Hill;5/24/1938;Newark;USA
hillga01;Gary;Hill;10/7/1941;Rocky;USA
hillgr01;Grant;Hill;10/5/1972;Dallas;USA
hillmda01;Darnell;Hillman;8/29/1949;Sacramento;USA
hillsi01;Simmie;Hill;11/14/1946;Midland;USA
hillty01;Tyrone;Hill;3/19/1968;Cincinnati;USA
hiltofr01;Fred;Hilton;1/15/1948;;
hinsoro01;Roy;Hinson;5/2/1961;Trenton;USA
hitero01;Robert;Hite;1/12/1984;Cincinnati;USA
hobsoda01;Darington;Hobson;9/29/1987;Las Vegas;USA
hodgecr01;Craig;Hodges;6/27/1960;Park Forest;USA
hodgedo01;Donald;Hodge;2/25/1969;Washington;USA
hodgeju01;Julius;Hodge;11/18/1983;New York;USA
hoffmpa01;Paul;Hoffman;4/12/1922;Jasper;USA
holcora01;Randy;Holcomb;8/8/1979;Chicago;USA
hollawi01;Wilbur;Holland;11/8/1951;Columbus;USA
hollies01;Essie;Hollis;5/16/1955;Erie;USA
hollili01;Lionel;Hollins;10/19/1953;Arkansas City;USA
holliry01;Ryan;Hollins;10/10/1984;Pasadena;USA
holtomi01;Michael;Holton;8/4/1961;Seattle;USA
honeyje01;Jerald;Honeycutt;10/20/1974;Shreveport;USA
honeyty01;Tyler;Honeycutt;7/15/1990;Sylmar;USA
hoodde01;Derek;Hood;12/22/1976;Decatur;USA
hooseca01;Carroll;Hooser;3/5/1944;Dallas;USA
hopsode01;Dennis;Hopson;4/22/1965;Toledo;USA
hordgce01;Cedrick;Hordges;1/8/1957;Montgomery;USA
hornede01;Dennis;Horner;2/5/1988;Linwood;USA
horryro01;Robert;Horry;8/25/1970;Andalusia;USA
houstal01;Allan;Houston;4/20/1971;Louisville;USA
houstby01;Byron;Houston;11/22/1969;Watonga;USA
hovasto01;Tom;Hovasse;1/31/1967;Durango;USA
howarbr01;Brian;Howard;10/19/1967;Winston-Salem;USA
howardw01;Dwight;Howard;12/8/1985;Atlanta;USA
howarju01;Juwan;Howard;2/7/1973;Chicago;USA
howarst01;Stephen;Howard;7/15/1970;Dallas;USA
howelba01;Bailey;Howell;1/20/1937;Middleton;USA
hudsotr01;Troy;Hudson;3/13/1976;Carbondale;USA
huffmna01;Nate;Huffman;4/2/1975;Battle Creek;USA
hugheal01;Alfredrick;Hughes;7/19/1962;Chicago;USA
hugheed01;Eddie;Hughes;5/26/1960;Greenville;USA
hugheki01;Kim;Hughes;6/4/1952;Freeport;USA
hughela01;Larry;Hughes;1/23/1979;St. Louis;USA
hugheri01;Rick;Hughes;8/22/1973;Cincinnati;USA
hummejo01;John;Hummer;5/4/1948;Washington;USA
humphkr01;Kris;Humphries;2/6/1985;Minneapolis;USA
humphry01;Ryan;Humphrey;7/24/1979;Tulsa;USA
huntebr01;Brandon;Hunter;11/24/1980;Cincinnati;USA
huntece01;Cedric;Hunter;1/16/1965;Omaha;USA
hunteli01;Lindsey;Hunter;12/3/1970;Utica;USA
huntest01;Steven;Hunter;10/31/1981;Chicago;USA
hurlero01;Roy;Hurley;8/12/1922;Arcadia;USA
hustopa01;Paul;Huston;6/2/1925;Xenia;USA
iguodan01;Andre;Iguodala;1/28/1984;Springfield;USA
ilgauzy01;Zydrunas;Ilgauskas;6/5/1975;Kaunas;LTU
ilyaser01;Ersan;Ilyasova;5/15/1987;Ekisehir;TUR
imhofda01;Darrall;Imhoff;10/11/1938;San Gabriel;USA
irvinby01;Byron;Irvin;12/2/1966;LaGrange;USA
irvinge01;George;Irvine;2/1/1948;Seattle;USA
irvinky01;Kyrie;Irving;3/23/1992;Melbourne;AUS
iversal01;Allen;Iverson;6/7/1975;Hampton;USA
iverswi01;Willie;Iverson;10/8/1945;Detroit;USA
iveyro01;Royal;Ivey;12/20/1981;New York;USA
ivoryel01;Elvin;Ivory;7/2/1948;Birmingham;USA
jabalwa01;Warren;Jabali;8/29/1946;Kansas City;USA
jackja01;Jarrett;Jack;10/28/1983;Fort Washington;USA
jacksbo01;Bobby;Jackson;3/13/1973;East Spencer;USA
jacksja01;Jaren;Jackson;10/27/1967;New Orleans;USA
jacksje01;Jermaine;Jackson;6/7/1976;Detroit;USA
jackslu02;Luke;Jackson;11/6/1981;Eugene;USA
jacksma01;Mark;Jackson;4/1/1965;Brooklyn;USA
jacksmi02;Michael;Jackson;7/13/1964;Fairfax;USA
jacksmy01;Myron;Jackson;5/6/1964;Hamburg;USA
jacksra01;Ralph;Jackson;10/26/1962;Los Angeles;USA
jacksra02;Randell;Jackson;1/16/1976;Boston;USA
jacksre01;Reggie;Jackson;4/16/1990;Pordenone;ITA
jacksst01;Stanley;Jackson;10/10/1970;Tuskegee;USA
jacksst02;Stephen;Jackson;4/5/1978;Houston;USA
jacksto01;Tony;Jackson;11/7/1942;Brooklyn;USA
jackstr01;Tracy;Jackson;4/21/1959;Rockville;USA
jackswa01;Wardell;Jackson;7/18/1951;Yazoo City;USA
jacobca01;Casey;Jacobsen;3/19/1981;Glendora;USA
jamesaa01;Aaron;James;10/5/1952;New Orleans;USA
jamesda01;Damion;James;10/7/1987;Hobbs;USA
jameshe01;Henry;James;7/29/1965;Centreville;USA
jamesje01;Jerome;James;11/17/1975;Tampa;USA
jamesle01;LeBron;James;12/30/1984;Akron;USA
jamisan01;Antawn;Jamison;6/12/1976;Shreveport;USA
jamisha01;Harold;Jamison;11/20/1976;Orangeburg;USA
janisjo01;John;Janisch;3/15/1920;;
jaricma01;Marko;Jaric;12/10/1978;Belgrade;YUG
jasiksa01;Sarunas;Jasikevicius;3/5/1976;Kaunas;LTU
jawaina01;Nathan;Jawai;10/10/1986;Sydney;AUS
jeelaab01;Abdul;Jeelani;2/10/1954;Bells;USA
jeffeal01;Al;Jefferson;1/4/1985;Monticello;USA
jefferi01;Richard;Jefferson;6/21/1980;Los Angeles;USA
jeffrja01;Jared;Jeffries;11/25/1981;Bloomington;USA
jenkich01;Charles;Jenkins;2/28/1989;Brooklyn;USA
jenkiho01;Horace;Jenkins;10/14/1974;Elizabeth;USA
jennike01;Keith;Jennings;11/2/1968;Culpepper;USA
jentch01;Chris;Jent;1/11/1970;Orange;USA
jerebjo01;Jonas;Jerebko;3/3/1987;Kinna;SWE
johnsal01;Alexander;Johnson;2/8/1983;Albany;USA
johnsam01;Amir;Johnson;5/1/1987;Los Angeles;USA
johnsan02;Anthony;Johnson;10/10/1974;Charleston;USA
johnsar02;Armon;Johnson;2/23/1989;Chicago;USA
johnsav01;Avery;Johnson;3/25/1965;New Orleans;USA
johnsbr01;Britton;Johnsen;7/8/1979;Salt Lake City;USA
johnsca01;Carldell;Johnson;1/28/1983;New Orleans;USA
johnsch01;Charles;Johnson;3/31/1949;Corpus Christi;USA
johnsch03;Chris;Johnson;7/15/1985;Washington;USA
johnscl01;Clemon;Johnson;9/12/1956;Monticello;USA
johnsda01;Dave;Johnson;11/16/1970;Morgan City;USA
johnsda02;Darryl;Johnson;10/26/1965;Flint;USA
johnsde01;Dennis;Johnson;9/18/1954;San Pedro;USA
johnsde02;DeMarco;Johnson;10/6/1975;Charlotte;USA
johnsde03;DerMarr;Johnson;5/5/1980;Washington;USA
johnsed01;Ed;Johnson;6/17/1944;Atlanta;USA
johnser01;Eric;Johnson;2/7/1966;Brooklyn;USA
johnser02;Ervin;Johnson;12/21/1967;New Orleans;USA
johnsge01;George;Johnson;6/19/1947;Herleton;USA
johnsge02;George;Johnson;12/18/1948;Tylertown;USA
johnsge03;George;Johnson;12/8/1956;Brooklyn;USA
johnsiv01;Ivan;Johnson;4/10/1984;San Antonio;USA
johnsja02;JaJuan;Johnson;2/8/1989;Indianapolis;USA
johnsjo01;John;Johnson;10/18/1947;Carthage;USA
johnsjo02;Joe;Johnson;7/29/1981;Little Rock;USA
johnska01;Kannard;Johnson;6/24/1965;Cincinnati;USA
johnske02;Kevin;Johnson;3/4/1966;Sacramento;USA
johnsla01;Larry;Johnson;11/28/1954;Morganfield;USA
johnsla02;Larry;Johnson;3/14/1969;Tyler;USA
johnsle01;Lee;Johnson;6/16/1957;Plummerville;USA
johnsli01;Linton;Johnson;6/13/1980;Chicago;USA
johnsma01;Marques;Johnson;2/8/1956;Nachitoches;USA
johnsma02;Earvin;Johnson;8/14/1959;Lansing;USA
johnsna01;Nate;Johnston;12/18/1966;Birmingham;USA
johnsne02;Neil;Johnson;4/17/1943;Jackson;USA
johnsol01;Ollie;Johnson;5/11/1949;Philadelphia;USA
johnsst02;Steffond;Johnson;11/4/1962;Longview;USA
johnswe01;Wesley;Johnson;7/11/1987;Corsicana;USA
jonesal01;Alvin;Jones;9/9/1978;Luxembourg;LUX
jonesan01;Anthony;Jones;9/13/1962;Washington;USA
jonesas01;Askia;Jones;12/3/1971;Philadelphia;USA
jonesbo02;Bobby;Jones;1/9/1984;Compton;USA
jonesca01;Caldwell;Jones;8/4/1950;McGehee;USA
jonesch01;Charles;Jones;4/3/1957;McGehee;USA
jonesch02;Charles;Jones;1/12/1962;Scooba;USA
